data,sku_id,regiao,estoque_fisico,demanda_media_diaria,ponto_pedido,status_estoque,dias_cobertura
2024-12-02,SKU-089,Sudeste,94,3.4,65,Normal,27.6
2024-12-09,SKU-089,Sudeste,273,3.4,65,Normal,80.3
2024-12-16,SKU-089,Sudeste,212,2.5,48,Normal,84.8
2024-12-23,SKU-089,Sudeste,81,3.0,58,Normal,27.0
2024-12-30,SKU-089,Sudeste,256,1.9,36,Excesso,134.7
2024-01-01,SKU-089,Centro-Oeste,177,2.8,54,Normal,63.2
2024-01-08,SKU-089,Centro-Oeste,355,1.7,33,Excesso,208.8
2024-01-15,SKU-089,Centro-Oeste,245,3.6,69,Normal,68.1
2024-01-22,SKU-089,Centro-Oeste,236,3.2,61,Normal,73.8
2024-01-29,SKU-089,Centro-Oeste,338,0.8,15,Excesso,422.5
2024-02-05,SKU-089,Centro-Oeste,326,1.7,33,Excesso,191.8
2024-02-12,SKU-089,Centro-Oeste,104,3.0,58,Normal,34.7
2024-02-19,SKU-089,Centro-Oeste,275,0.6,12,Excesso,458.3
2024-02-26,SKU-089,Centro-Oeste,215,3.5,67,Normal,61.4
2024-03-04,SKU-089,Centro-Oeste,364,1.4,27,Excesso,260.0
2024-03-11,SKU-089,Centro-Oeste,352,1.7,33,Excesso,207.1
2024-03-18,SKU-089,Centro-Oeste,254,2.2,42,Excesso,115.5
2024-03-25,SKU-089,Centro-Oeste,139,1.4,27,Excesso,99.3
2024-04-01,SKU-089,Centro-Oeste,346,3.9,75,Normal,88.7
2024-04-08,SKU-089,Centro-Oeste,211,3.2,61,Normal,65.9
2024-04-15,SKU-089,Centro-Oeste,259,1.1,21,Excesso,235.5
2024-04-22,SKU-089,Centro-Oeste,153,3.9,75,Normal,39.2
2024-04-29,SKU-089,Centro-Oeste,83,2.4,46,Normal,34.6
2024-05-06,SKU-089,Centro-Oeste,307,1.6,31,Excesso,191.9
2024-05-13,SKU-089,Centro-Oeste,234,1.9,36,Excesso,123.2
2024-05-20,SKU-089,Centro-Oeste,266,3.9,75,Normal,68.2
2024-05-27,SKU-089,Centro-Oeste,95,1.7,33,Normal,55.9
2024-06-03,SKU-089,Centro-Oeste,297,2.2,42,Excesso,135.0
2024-06-10,SKU-089,Centro-Oeste,308,2.4,46,Excesso,128.3
2024-06-17,SKU-089,Centro-Oeste,94,2.4,46,Normal,39.2
2024-06-24,SKU-089,Centro-Oeste,101,2.9,56,Normal,34.8
2024-07-01,SKU-089,Centro-Oeste,146,1.3,25,Excesso,112.3
2024-07-08,SKU-089,Centro-Oeste,207,1.1,21,Excesso,188.2
2024-07-15,SKU-089,Centro-Oeste,326,3.6,69,Excesso,90.6
2024-07-22,SKU-089,Centro-Oeste,127,0.6,12,Excesso,211.7
2024-07-29,SKU-089,Centro-Oeste,246,2.7,52,Excesso,91.1
2024-08-05,SKU-089,Centro-Oeste,292,2.5,48,Excesso,116.8
2024-08-12,SKU-089,Centro-Oeste,375,3.7,71,Excesso,101.4
2024-08-19,SKU-089,Centro-Oeste,356,2.8,54,Excesso,127.1
2024-08-26,SKU-089,Centro-Oeste,369,3.3,63,Excesso,111.8
2024-09-02,SKU-089,Centro-Oeste,327,2.3,44,Excesso,142.2
2024-09-09,SKU-089,Centro-Oeste,345,1.1,21,Excesso,313.6
2024-09-16,SKU-089,Centro-Oeste,119,2.2,42,Normal,54.1
2024-09-23,SKU-089,Centro-Oeste,160,1.4,27,Excesso,114.3
2024-09-30,SKU-089,Centro-Oeste,370,3.3,63,Excesso,112.1
2024-10-07,SKU-089,Centro-Oeste,289,1.8,35,Excesso,160.6
2024-10-14,SKU-089,Centro-Oeste,137,1.1,21,Excesso,124.5
2024-10-21,SKU-089,Centro-Oeste,375,2.2,42,Excesso,170.5
2024-10-28,SKU-089,Centro-Oeste,233,1.9,36,Excesso,122.6
2024-11-04,SKU-089,Centro-Oeste,84,0.9,17,Excesso,93.3
2024-11-11,SKU-089,Centro-Oeste,173,1.3,25,Excesso,133.1
2024-11-18,SKU-089,Centro-Oeste,339,2.4,46,Excesso,141.2
2024-11-25,SKU-089,Centro-Oeste,82,0.5,10,Excesso,164.0
2024-12-02,SKU-089,Centro-Oeste,120,0.6,12,Excesso,200.0
2024-12-09,SKU-089,Centro-Oeste,171,3.0,58,Normal,57.0
2024-12-16,SKU-089,Centro-Oeste,239,2.3,44,Excesso,103.9
2024-12-23,SKU-089,Centro-Oeste,120,1.7,33,Normal,70.6
2024-12-30,SKU-089,Centro-Oeste,90,1.0,19,Normal,90.0
2024-01-01,SKU-090,Sul,161,1.0,28,Excesso,161.0
2024-01-08,SKU-090,Sul,81,3.1,86,Alerta,26.1
2024-01-15,SKU-090,Sul,330,0.8,22,Excesso,412.5
2024-01-22,SKU-090,Sul,267,1.8,50,Excesso,148.3
2024-01-29,SKU-090,Sul,114,3.8,105,Normal,30.0
2024-02-05,SKU-090,Sul,351,1.9,52,Excesso,184.7
2024-02-12,SKU-090,Sul,150,2.2,61,Normal,68.2
2024-02-19,SKU-090,Sul,114,2.8,77,Normal,40.7
2024-02-26,SKU-090,Sul,217,0.7,19,Excesso,310.0
2024-03-04,SKU-090,Sul,147,1.9,52,Normal,77.4
2024-03-11,SKU-090,Sul,243,3.6,99,Normal,67.5
2024-03-18,SKU-090,Sul,89,2.8,77,Normal,31.8
2024-03-25,SKU-090,Sul,262,3.2,88,Normal,81.9
2024-04-01,SKU-090,Sul,372,1.1,30,Excesso,338.2
2024-04-08,SKU-090,Sul,221,2.1,58,Excesso,105.2
2024-04-15,SKU-090,Sul,106,1.1,30,Excesso,96.4
2024-04-22,SKU-090,Sul,283,1.3,36,Excesso,217.7
2024-04-29,SKU-090,Sul,353,0.7,19,Excesso,504.3
2024-05-06,SKU-090,Sul,254,3.7,102,Normal,68.6
2024-05-13,SKU-090,Sul,357,1.5,41,Excesso,238.0
2024-05-20,SKU-090,Sul,176,3.8,105,Normal,46.3
2024-05-27,SKU-090,Sul,373,1.2,33,Excesso,310.8
2024-06-03,SKU-090,Sul,339,3.9,108,Normal,86.9
2024-06-10,SKU-090,Sul,152,3.8,105,Normal,40.0
2024-06-17,SKU-090,Sul,364,3.7,102,Excesso,98.4
2024-06-24,SKU-090,Sul,353,1.3,36,Excesso,271.5
2024-07-01,SKU-090,Sul,85,3.0,83,Normal,28.3
2024-07-08,SKU-090,Sul,125,2.0,55,Normal,62.5
2024-07-15,SKU-090,Sul,251,3.5,97,Normal,71.7
2024-07-22,SKU-090,Sul,158,2.1,58,Normal,75.2
2024-07-29,SKU-090,Sul,285,1.3,36,Excesso,219.2
2024-08-05,SKU-090,Sul,217,2.2,61,Excesso,98.6
2024-08-12,SKU-090,Sul,352,3.1,86,Excesso,113.5
2024-08-19,SKU-090,Sul,131,1.7,47,Normal,77.1
2024-08-26,SKU-090,Sul,315,2.7,75,Excesso,116.7
2024-09-02,SKU-090,Sul,266,0.5,14,Excesso,532.0
2024-09-09,SKU-090,Sul,134,0.7,19,Excesso,191.4
2024-09-16,SKU-090,Sul,334,2.5,69,Excesso,133.6
2024-09-23,SKU-090,Sul,327,2.6,72,Excesso,125.8
2024-09-30,SKU-090,Sul,94,2.8,77,Normal,33.6
2024-10-07,SKU-090,Sul,259,2.7,75,Excesso,95.9
2024-10-14,SKU-090,Sul,146,0.8,22,Excesso,182.5
2024-10-21,SKU-090,Sul,367,0.7,19,Excesso,524.3
2024-10-28,SKU-090,Sul,260,1.0,28,Excesso,260.0
2024-11-04,SKU-090,Sul,196,0.9,25,Excesso,217.8
2024-11-11,SKU-090,Sul,369,3.0,83,Excesso,123.0
2024-11-18,SKU-090,Sul,81,2.1,58,Normal,38.6
2024-11-25,SKU-090,Sul,374,3.4,94,Excesso,110.0
2024-12-02,SKU-090,Sul,181,2.8,77,Normal,64.6
2024-12-09,SKU-090,Sul,379,3.1,86,Excesso,122.3
2024-12-16,SKU-090,Sul,162,1.7,47,Excesso,95.3
2024-12-23,SKU-090,Sul,132,2.6,72,Normal,50.8
2024-12-30,SKU-090,Sul,270,1.7,47,Excesso,158.8
2024-01-01,SKU-090,Sudeste,143,3.7,102,Normal,38.6
2024-01-08,SKU-090,Sudeste,188,0.8,22,Excesso,235.0
2024-01-15,SKU-090,Sudeste,307,3.3,91,Excesso,93.0
2024-01-22,SKU-090,Sudeste,164,0.8,22,Excesso,205.0
2024-01-29,SKU-090,Sudeste,318,3.9,108,Normal,81.5
2024-02-05,SKU-090,Sudeste,315,1.7,47,Excesso,185.3
2024-02-12,SKU-090,Sudeste,136,1.6,44,Normal,85.0
2024-02-19,SKU-090,Sudeste,238,4.0,110,Normal,59.5
2024-02-26,SKU-090,Sudeste,233,3.7,102,Normal,63.0
2024-03-04,SKU-090,Sudeste,319,2.5,69,Excesso,127.6
2024-03-11,SKU-090,Sudeste,378,3.4,94,Excesso,111.2
2024-03-18,SKU-090,Sudeste,277,1.9,52,Excesso,145.8
2024-03-25,SKU-090,Sudeste,120,1.0,28,Excesso,120.0
2024-04-01,SKU-090,Sudeste,359,2.3,63,Excesso,156.1
2024-04-08,SKU-090,Sudeste,115,1.3,36,Normal,88.5
2024-04-15,SKU-090,Sudeste,374,1.1,30,Excesso,340.0
2024-04-22,SKU-090,Sudeste,320,3.8,105,Normal,84.2
2024-04-29,SKU-090,Sudeste,200,3.0,83,Normal,66.7
2024-05-06,SKU-090,Sudeste,302,3.2,88,Excesso,94.4
2024-05-13,SKU-090,Sudeste,316,3.0,83,Excesso,105.3
2024-05-20,SKU-090,Sudeste,212,2.2,61,Excesso,96.4
2024-05-27,SKU-090,Sudeste,236,1.5,41,Excesso,157.3
2024-06-03,SKU-090,Sudeste,255,1.2,33,Excesso,212.5
2024-06-10,SKU-090,Sudeste,316,3.5,97,Excesso,90.3
2024-06-17,SKU-090,Sudeste,164,2.3,63,Normal,71.3
2024-06-24,SKU-090,Sudeste,272,2.6,72,Excesso,104.6
2024-07-01,SKU-090,Sudeste,136,1.8,50,Normal,75.6
2024-07-08,SKU-090,Sudeste,287,1.7,47,Excesso,168.8
2024-07-15,SKU-090,Sudeste,237,3.1,86,Normal,76.5
2024-07-22,SKU-090,Sudeste,345,1.3,36,Excesso,265.4
2024-07-29,SKU-090,Sudeste,102,3.5,97,Normal,29.1
2024-08-05,SKU-090,Sudeste,372,3.4,94,Excesso,109.4
2024-08-12,SKU-090,Sudeste,195,0.7,19,Excesso,278.6
2024-08-19,SKU-090,Sudeste,353,1.4,39,Excesso,252.1
2024-08-26,SKU-090,Sudeste,231,2.8,77,Normal,82.5
2024-09-02,SKU-090,Sudeste,321,0.9,25,Excesso,356.7
2024-09-09,SKU-090,Sudeste,294,2.5,69,Excesso,117.6
2024-09-16,SKU-090,Sudeste,95,3.9,108,Alerta,24.4
2024-09-23,SKU-090,Sudeste,370,3.0,83,Excesso,123.3
2024-09-30,SKU-090,Sudeste,113,1.5,41,Normal,75.3
2024-10-07,SKU-090,Sudeste,261,2.0,55,Excesso,130.5
2024-10-14,SKU-090,Sudeste,324,2.2,61,Excesso,147.3
2024-10-21,SKU-090,Sudeste,227,2.0,55,Excesso,113.5
2024-10-28,SKU-090,Sudeste,287,3.6,99,Normal,79.7
2024-11-04,SKU-090,Sudeste,150,1.8,50,Normal,83.3
2024-11-11,SKU-090,Sudeste,213,0.9,25,Excesso,236.7
2024-11-18,SKU-090,Sudeste,96,2.6,72,Normal,36.9
2024-11-25,SKU-090,Sudeste,198,1.3,36,Excesso,152.3
2024-12-02,SKU-090,Sudeste,123,0.7,19,Excesso,175.7
2024-12-09,SKU-090,Sudeste,217,3.0,83,Normal,72.3
2024-12-16,SKU-090,Sudeste,110,3.7,102,Normal,29.7
2024-12-23,SKU-090,Sudeste,250,3.7,102,Normal,67.6
2024-12-30,SKU-090,Sudeste,203,1.0,28,Excesso,203.0
2024-01-01,SKU-090,Centro-Oeste,138,0.9,25,Excesso,153.3
2024-01-08,SKU-090,Centro-Oeste,174,3.1,86,Normal,56.1
2024-01-15,SKU-090,Centro-Oeste,282,3.4,94,Normal,82.9
2024-01-22,SKU-090,Centro-Oeste,113,1.6,44,Normal,70.6
2024-01-29,SKU-090,Centro-Oeste,248,1.4,39,Excesso,177.1
2024-02-05,SKU-090,Centro-Oeste,86,2.0,55,Normal,43.0
2024-02-12,SKU-090,Centro-Oeste,113,3.6,99,Normal,31.4
2024-02-19,SKU-090,Centro-Oeste,144,2.3,63,Normal,62.6
2024-02-26,SKU-090,Centro-Oeste,194,3.7,102,Normal,52.4
2024-03-04,SKU-090,Centro-Oeste,248,1.3,36,Excesso,190.8
2024-03-11,SKU-090,Centro-Oeste,219,2.6,72,Normal,84.2
2024-03-18,SKU-090,Centro-Oeste,236,2.1,58,Excesso,112.4
2024-03-25,SKU-090,Centro-Oeste,374,1.1,30,Excesso,340.0
2024-04-01,SKU-090,Centro-Oeste,204,2.4,66,Normal,85.0
2024-04-08,SKU-090,Centro-Oeste,245,3.4,94,Normal,72.1
2024-04-15,SKU-090,Centro-Oeste,292,2.7,75,Excesso,108.1
2024-04-22,SKU-090,Centro-Oeste,326,3.7,102,Normal,88.1
2024-04-29,SKU-090,Centro-Oeste,122,3.3,91,Normal,37.0
2024-05-06,SKU-090,Centro-Oeste,207,3.9,108,Normal,53.1
2024-05-13,SKU-090,Centro-Oeste,90,3.5,97,Alerta,25.7
2024-05-20,SKU-090,Centro-Oeste,165,3.3,91,Normal,50.0
2024-05-27,SKU-090,Centro-Oeste,163,2.0,55,Normal,81.5
2024-06-03,SKU-090,Centro-Oeste,318,3.1,86,Excesso,102.6
2024-06-10,SKU-090,Centro-Oeste,200,3.1,86,Normal,64.5
2024-06-17,SKU-090,Centro-Oeste,85,1.9,52,Normal,44.7
2024-06-24,SKU-090,Centro-Oeste,183,0.6,17,Excesso,305.0
2024-07-01,SKU-090,Centro-Oeste,368,1.0,28,Excesso,368.0
2024-07-08,SKU-090,Centro-Oeste,99,0.6,17,Excesso,165.0
2024-07-15,SKU-090,Centro-Oeste,108,3.0,83,Normal,36.0
2024-07-22,SKU-090,Centro-Oeste,312,2.0,55,Excesso,156.0
2024-07-29,SKU-090,Centro-Oeste,239,1.9,52,Excesso,125.8
2024-08-05,SKU-090,Centro-Oeste,311,1.6,44,Excesso,194.4
2024-08-12,SKU-090,Centro-Oeste,207,2.3,63,Normal,90.0
2024-08-19,SKU-090,Centro-Oeste,246,3.4,94,Normal,72.4
2024-08-26,SKU-090,Centro-Oeste,106,1.6,44,Normal,66.2
2024-09-02,SKU-090,Centro-Oeste,225,3.0,83,Normal,75.0
2024-09-09,SKU-090,Centro-Oeste,207,1.1,30,Excesso,188.2
2024-09-16,SKU-090,Centro-Oeste,332,0.9,25,Excesso,368.9
2024-09-23,SKU-090,Centro-Oeste,111,2.6,72,Normal,42.7
2024-09-30,SKU-090,Centro-Oeste,306,3.1,86,Excesso,98.7
2024-10-07,SKU-090,Centro-Oeste,217,3.8,105,Normal,57.1
2024-10-14,SKU-090,Centro-Oeste,195,3.8,105,Normal,51.3
2024-10-21,SKU-090,Centro-Oeste,236,2.7,75,Normal,87.4
2024-10-28,SKU-090,Centro-Oeste,374,3.8,105,Excesso,98.4
2024-11-04,SKU-090,Centro-Oeste,89,1.9,52,Normal,46.8
2024-11-11,SKU-090,Centro-Oeste,188,1.5,41,Excesso,125.3
2024-11-18,SKU-090,Centro-Oeste,173,3.1,86,Normal,55.8
2024-11-25,SKU-090,Centro-Oeste,257,3.3,91,Normal,77.9
2024-12-02,SKU-090,Centro-Oeste,320,1.1,30,Excesso,290.9
2024-12-09,SKU-090,Centro-Oeste,193,2.5,69,Normal,77.2
2024-12-16,SKU-090,Centro-Oeste,181,1.7,47,Excesso,106.5
2024-12-23,SKU-090,Centro-Oeste,341,1.4,39,Excesso,243.6
2024-12-30,SKU-090,Centro-Oeste,193,0.8,22,Excesso,241.2
2024-01-01,SKU-091,Sul,326,1.4,27,Excesso,232.9
2024-01-08,SKU-091,Sul,254,1.3,25,Excesso,195.4
2024-01-15,SKU-091,Sul,186,1.4,27,Excesso,132.9
2024-01-22,SKU-091,Sul,197,0.7,13,Excesso,281.4
2024-01-29,SKU-091,Sul,131,2.0,38,Normal,65.5
2024-02-05,SKU-091,Sul,158,3.5,67,Normal,45.1
2024-02-12,SKU-091,Sul,323,1.5,29,Excesso,215.3
2024-02-19,SKU-091,Sul,91,3.8,73,Normal,23.9
2024-02-26,SKU-091,Sul,355,2.7,52,Excesso,131.5
2024-03-04,SKU-091,Sul,314,1.8,35,Excesso,174.4
2024-03-11,SKU-091,Sul,203,1.1,21,Excesso,184.5
2024-03-18,SKU-091,Sul,102,1.3,25,Normal,78.5
2024-03-25,SKU-091,Sul,117,1.6,31,Normal,73.1
2024-04-01,SKU-091,Sul,144,1.9,36,Normal,75.8
2024-04-08,SKU-091,Sul,147,1.4,27,Excesso,105.0
2024-04-15,SKU-091,Sul,94,1.6,31,Normal,58.8
2024-04-22,SKU-091,Sul,125,2.2,42,Normal,56.8
2024-04-29,SKU-091,Sul,262,1.8,35,Excesso,145.6
2024-05-06,SKU-091,Sul,335,1.6,31,Excesso,209.4
2024-05-13,SKU-091,Sul,380,0.7,13,Excesso,542.9
2024-05-20,SKU-091,Sul,216,3.8,73,Normal,56.8
2024-05-27,SKU-091,Sul,106,2.7,52,Normal,39.3
2024-06-03,SKU-091,Sul,157,1.5,29,Excesso,104.7
2024-06-10,SKU-091,Sul,233,3.6,69,Normal,64.7
2024-06-17,SKU-091,Sul,281,3.8,73,Normal,73.9
2024-06-24,SKU-091,Sul,120,1.6,31,Normal,75.0
2024-07-01,SKU-091,Sul,160,2.6,50,Normal,61.5
2024-07-08,SKU-091,Sul,270,1.8,35,Excesso,150.0
2024-07-15,SKU-091,Sul,147,3.5,67,Normal,42.0
2024-07-22,SKU-091,Sul,341,1.6,31,Excesso,213.1
2024-07-29,SKU-091,Sul,98,3.3,63,Normal,29.7
2024-08-05,SKU-091,Sul,344,3.8,73,Excesso,90.5
2024-08-12,SKU-091,Sul,126,0.8,15,Excesso,157.5
2024-08-19,SKU-091,Sul,256,3.5,67,Normal,73.1
2024-08-26,SKU-091,Sul,258,3.7,71,Normal,69.7
2024-09-02,SKU-091,Sul,194,3.0,58,Normal,64.7
2024-09-09,SKU-091,Sul,238,3.1,60,Normal,76.8
2024-09-16,SKU-091,Sul,210,2.6,50,Normal,80.8
2024-09-23,SKU-091,Sul,115,3.8,73,Normal,30.3
2024-09-30,SKU-091,Sul,320,2.7,52,Excesso,118.5
2024-10-07,SKU-091,Sul,334,0.9,17,Excesso,371.1
2024-10-14,SKU-091,Sul,240,3.5,67,Normal,68.6
2024-10-21,SKU-091,Sul,142,1.8,35,Normal,78.9
2024-10-28,SKU-091,Sul,280,3.6,69,Normal,77.8
2024-11-04,SKU-091,Sul,198,2.0,38,Excesso,99.0
2024-11-11,SKU-091,Sul,343,1.1,21,Excesso,311.8
2024-11-18,SKU-091,Sul,147,2.7,52,Normal,54.4
2024-11-25,SKU-091,Sul,289,3.9,75,Normal,74.1
2024-12-02,SKU-091,Sul,300,1.4,27,Excesso,214.3
2024-12-09,SKU-091,Sul,290,0.9,17,Excesso,322.2
2024-12-16,SKU-091,Sul,118,1.0,19,Excesso,118.0
2024-12-23,SKU-091,Sul,354,2.8,54,Excesso,126.4
2024-12-30,SKU-091,Sul,301,2.8,54,Excesso,107.5
2024-01-01,SKU-091,Sudeste,147,1.3,25,Excesso,113.1
2024-01-08,SKU-091,Sudeste,80,0.5,10,Excesso,160.0
2024-01-15,SKU-091,Sudeste,117,2.1,40,Normal,55.7
2024-01-22,SKU-091,Sudeste,228,1.6,31,Excesso,142.5
2024-01-29,SKU-091,Sudeste,240,1.0,19,Excesso,240.0
2024-02-05,SKU-091,Sudeste,277,2.6,50,Excesso,106.5
2024-02-12,SKU-091,Sudeste,263,2.3,44,Excesso,114.3
2024-02-19,SKU-091,Sudeste,295,2.8,54,Excesso,105.4
2024-02-26,SKU-091,Sudeste,315,2.6,50,Excesso,121.2
2024-03-04,SKU-091,Sudeste,236,3.6,69,Normal,65.6
2024-03-11,SKU-091,Sudeste,190,1.2,23,Excesso,158.3
2024-03-18,SKU-091,Sudeste,296,2.9,56,Excesso,102.1
2024-03-25,SKU-091,Sudeste,338,0.6,12,Excesso,563.3
2024-04-01,SKU-091,Sudeste,99,0.6,12,Excesso,165.0
2024-04-08,SKU-091,Sudeste,120,0.9,17,Excesso,133.3
2024-04-15,SKU-091,Sudeste,293,3.7,71,Normal,79.2
2024-04-22,SKU-091,Sudeste,105,3.1,60,Normal,33.9
2024-04-29,SKU-091,Sudeste,156,3.1,60,Normal,50.3
2024-05-06,SKU-091,Sudeste,342,2.2,42,Excesso,155.5
2024-05-13,SKU-091,Sudeste,365,2.3,44,Excesso,158.7
2024-05-20,SKU-091,Sudeste,186,0.8,15,Excesso,232.5
2024-05-27,SKU-091,Sudeste,280,0.6,12,Excesso,466.7
2024-06-03,SKU-091,Sudeste,277,2.8,54,Excesso,98.9
2024-06-10,SKU-091,Sudeste,364,3.8,73,Excesso,95.8
2024-06-17,SKU-091,Sudeste,288,2.3,44,Excesso,125.2
2024-06-24,SKU-091,Sudeste,322,3.9,75,Normal,82.6
2024-07-01,SKU-091,Sudeste,260,3.0,58,Normal,86.7
2024-07-08,SKU-091,Sudeste,260,0.8,15,Excesso,325.0
2024-07-15,SKU-091,Sudeste,103,3.8,73,Normal,27.1
2024-07-22,SKU-091,Sudeste,98,4.0,77,Normal,24.5
2024-07-29,SKU-091,Sudeste,275,2.8,54,Excesso,98.2
2024-08-05,SKU-091,Sudeste,284,1.7,33,Excesso,167.1
2024-08-12,SKU-091,Sudeste,354,3.2,61,Excesso,110.6
2024-08-19,SKU-091,Sudeste,274,3.2,61,Normal,85.6
2024-08-26,SKU-091,Sudeste,348,2.2,42,Excesso,158.2
2024-09-02,SKU-091,Sudeste,325,0.6,12,Excesso,541.7
2024-09-09,SKU-091,Sudeste,329,3.8,73,Normal,86.6
2024-09-16,SKU-091,Sudeste,80,1.0,19,Normal,80.0
2024-09-23,SKU-091,Sudeste,363,3.0,58,Excesso,121.0
2024-09-30,SKU-091,Sudeste,228,0.9,17,Excesso,253.3
2024-10-07,SKU-091,Sudeste,178,2.1,40,Normal,84.8
2024-10-14,SKU-091,Sudeste,260,2.1,40,Excesso,123.8
2024-10-21,SKU-091,Sudeste,89,2.0,38,Normal,44.5
2024-10-28,SKU-091,Sudeste,194,2.1,40,Excesso,92.4
2024-11-04,SKU-091,Sudeste,94,3.0,58,Normal,31.3
2024-11-11,SKU-091,Sudeste,193,3.9,75,Normal,49.5
2024-11-18,SKU-091,Sudeste,284,0.7,13,Excesso,405.7
2024-11-25,SKU-091,Sudeste,346,2.6,50,Excesso,133.1
2024-12-02,SKU-091,Sudeste,379,3.2,61,Excesso,118.4
2024-12-09,SKU-091,Sudeste,371,2.7,52,Excesso,137.4
2024-12-16,SKU-091,Sudeste,210,1.8,35,Excesso,116.7
2024-12-23,SKU-091,Sudeste,225,1.7,33,Excesso,132.4
2024-12-30,SKU-091,Sudeste,184,2.6,50,Normal,70.8
2024-01-01,SKU-091,Centro-Oeste,120,1.9,36,Normal,63.2
2024-01-08,SKU-091,Centro-Oeste,326,1.4,27,Excesso,232.9
2024-01-15,SKU-091,Centro-Oeste,98,1.4,27,Normal,70.0
2024-01-22,SKU-091,Centro-Oeste,274,3.8,73,Normal,72.1
2024-01-29,SKU-091,Centro-Oeste,293,2.3,44,Excesso,127.4
2024-02-05,SKU-091,Centro-Oeste,115,2.1,40,Normal,54.8
2024-02-12,SKU-091,Centro-Oeste,252,3.5,67,Normal,72.0
2024-02-19,SKU-091,Centro-Oeste,131,3.2,61,Normal,40.9
2024-02-26,SKU-091,Centro-Oeste,235,0.8,15,Excesso,293.8
2024-03-04,SKU-091,Centro-Oeste,103,1.7,33,Normal,60.6
2024-03-11,SKU-091,Centro-Oeste,267,1.7,33,Excesso,157.1
2024-03-18,SKU-091,Centro-Oeste,186,3.4,65,Normal,54.7
2024-03-25,SKU-091,Centro-Oeste,207,4.0,77,Normal,51.8
2024-04-01,SKU-091,Centro-Oeste,125,3.7,71,Normal,33.8
2024-04-08,SKU-091,Centro-Oeste,304,2.3,44,Excesso,132.2
2024-04-15,SKU-091,Centro-Oeste,155,1.2,23,Excesso,129.2
2024-04-22,SKU-091,Centro-Oeste,96,0.6,12,Excesso,160.0
2024-04-29,SKU-091,Centro-Oeste,350,1.0,19,Excesso,350.0
2024-05-06,SKU-091,Centro-Oeste,257,3.4,65,Normal,75.6
2024-05-13,SKU-091,Centro-Oeste,189,2.0,38,Excesso,94.5
2024-05-20,SKU-091,Centro-Oeste,320,1.3,25,Excesso,246.2
2024-05-27,SKU-091,Centro-Oeste,326,3.0,58,Excesso,108.7
2024-06-03,SKU-091,Centro-Oeste,89,3.3,63,Normal,27.0
2024-06-10,SKU-091,Centro-Oeste,130,2.9,56,Normal,44.8
2024-06-17,SKU-091,Centro-Oeste,365,1.8,35,Excesso,202.8
2024-06-24,SKU-091,Centro-Oeste,162,2.2,42,Normal,73.6
2024-07-01,SKU-091,Centro-Oeste,135,3.4,65,Normal,39.7
2024-07-08,SKU-091,Centro-Oeste,360,1.8,35,Excesso,200.0
2024-07-15,SKU-091,Centro-Oeste,158,2.2,42,Normal,71.8
2024-07-22,SKU-091,Centro-Oeste,132,0.5,10,Excesso,264.0
2024-07-29,SKU-091,Centro-Oeste,109,1.0,19,Excesso,109.0
2024-08-05,SKU-091,Centro-Oeste,271,1.0,19,Excesso,271.0
2024-08-12,SKU-091,Centro-Oeste,228,3.8,73,Normal,60.0
2024-08-19,SKU-091,Centro-Oeste,92,1.7,33,Normal,54.1
2024-08-26,SKU-091,Centro-Oeste,255,2.8,54,Excesso,91.1
2024-09-02,SKU-091,Centro-Oeste,96,1.5,29,Normal,64.0
2024-09-09,SKU-091,Centro-Oeste,98,2.3,44,Normal,42.6
2024-09-16,SKU-091,Centro-Oeste,380,2.8,54,Excesso,135.7
2024-09-23,SKU-091,Centro-Oeste,186,3.7,71,Normal,50.3
2024-09-30,SKU-091,Centro-Oeste,333,2.5,48,Excesso,133.2
2024-10-07,SKU-091,Centro-Oeste,314,1.9,36,Excesso,165.3
2024-10-14,SKU-091,Centro-Oeste,341,1.3,25,Excesso,262.3
2024-10-21,SKU-091,Centro-Oeste,238,2.2,42,Excesso,108.2
2024-10-28,SKU-091,Centro-Oeste,280,1.8,35,Excesso,155.6
2024-11-04,SKU-091,Centro-Oeste,183,1.3,25,Excesso,140.8
2024-11-11,SKU-091,Centro-Oeste,224,3.3,63,Normal,67.9
2024-11-18,SKU-091,Centro-Oeste,192,1.4,27,Excesso,137.1
2024-11-25,SKU-091,Centro-Oeste,110,3.2,61,Normal,34.4
2024-12-02,SKU-091,Centro-Oeste,377,0.6,12,Excesso,628.3
2024-12-09,SKU-091,Centro-Oeste,194,0.8,15,Excesso,242.5
2024-12-16,SKU-091,Centro-Oeste,237,1.6,31,Excesso,148.1
2024-12-23,SKU-091,Centro-Oeste,195,2.7,52,Normal,72.2
2024-12-30,SKU-091,Centro-Oeste,331,4.0,77,Normal,82.8
2024-01-01,SKU-092,Sul,222,2.9,84,Normal,76.6
2024-01-08,SKU-092,Sul,370,0.9,26,Excesso,411.1
2024-01-15,SKU-092,Sul,291,2.5,72,Excesso,116.4
2024-01-22,SKU-092,Sul,218,1.6,46,Excesso,136.2
2024-01-29,SKU-092,Sul,278,1.9,55,Excesso,146.3
2024-02-05,SKU-092,Sul,334,1.0,29,Excesso,334.0
2024-02-12,SKU-092,Sul,263,2.9,84,Excesso,90.7
2024-02-19,SKU-092,Sul,273,0.8,23,Excesso,341.2
2024-02-26,SKU-092,Sul,252,1.0,29,Excesso,252.0
