data_venda,sku_id,regiao,qtd_vendida,qtd_perdida_ruptura,receita_realizada,receita_perdida,canal
2024-09-01,SKU-074,Sul,9,0,86.58,0.0,Farmácia
2024-10-01,SKU-074,Sul,37,0,355.94,0.0,Supermercado
2024-11-01,SKU-074,Sul,8,0,76.96,0.0,Supermercado
2024-12-01,SKU-074,Sul,33,0,317.46,0.0,Supermercado
2024-01-01,SKU-074,Sudeste,30,0,288.6,0.0,Supermercado
2024-02-01,SKU-074,Sudeste,36,0,346.32,0.0,Supermercado
2024-03-01,SKU-074,Sudeste,13,0,125.06,0.0,Farmácia
2024-04-01,SKU-074,Sudeste,40,0,384.8,0.0,Atacado
2024-05-01,SKU-074,Sudeste,13,0,125.06,0.0,Atacado
2024-06-01,SKU-074,Sudeste,19,0,182.78,0.0,Farmácia
2024-07-01,SKU-074,Sudeste,14,0,134.68,0.0,Farmácia
2024-08-01,SKU-074,Sudeste,33,0,317.46,0.0,Atacado
2024-09-01,SKU-074,Sudeste,33,0,317.46,0.0,Supermercado
2024-10-01,SKU-074,Sudeste,7,0,67.34,0.0,Supermercado
2024-11-01,SKU-074,Sudeste,37,0,355.94,0.0,Supermercado
2024-12-01,SKU-074,Sudeste,16,0,153.92,0.0,Atacado
2024-01-01,SKU-074,Centro-Oeste,5,0,48.1,0.0,Farmácia
2024-02-01,SKU-074,Centro-Oeste,31,0,298.22,0.0,Farmácia
2024-03-01,SKU-074,Centro-Oeste,29,0,278.98,0.0,Farmácia
2024-04-01,SKU-074,Centro-Oeste,36,0,346.32,0.0,Supermercado
2024-05-01,SKU-074,Centro-Oeste,35,0,336.7,0.0,Atacado
2024-06-01,SKU-074,Centro-Oeste,15,0,144.3,0.0,Farmácia
2024-07-01,SKU-074,Centro-Oeste,35,0,336.7,0.0,Supermercado
2024-08-01,SKU-074,Centro-Oeste,16,0,153.92,0.0,Atacado
2024-09-01,SKU-074,Centro-Oeste,25,0,240.5,0.0,Supermercado
2024-10-01,SKU-074,Centro-Oeste,34,0,327.08,0.0,Supermercado
2024-11-01,SKU-074,Centro-Oeste,17,0,163.54,0.0,Farmácia
2024-12-01,SKU-074,Centro-Oeste,23,0,221.26,0.0,Supermercado
2024-01-01,SKU-075,Sul,31,0,92.38,0.0,Atacado
2024-02-01,SKU-075,Sul,21,0,62.58,0.0,Supermercado
2024-03-01,SKU-075,Sul,28,0,83.44,0.0,Atacado
2024-04-01,SKU-075,Sul,24,0,71.52,0.0,Farmácia
2024-05-01,SKU-075,Sul,19,0,56.62,0.0,Supermercado
2024-06-01,SKU-075,Sul,27,0,80.46,0.0,Supermercado
2024-07-01,SKU-075,Sul,27,0,80.46,0.0,Farmácia
2024-08-01,SKU-075,Sul,24,0,71.52,0.0,Supermercado
2024-09-01,SKU-075,Sul,38,0,113.24,0.0,Supermercado
2024-10-01,SKU-075,Sul,14,0,41.72,0.0,Atacado
2024-11-01,SKU-075,Sul,13,0,38.74,0.0,Supermercado
2024-12-01,SKU-075,Sul,31,0,92.38,0.0,Atacado
2024-01-01,SKU-075,Sudeste,8,0,23.84,0.0,Atacado
2024-02-01,SKU-075,Sudeste,12,0,35.76,0.0,Atacado
2024-03-01,SKU-075,Sudeste,28,0,83.44,0.0,Atacado
2024-04-01,SKU-075,Sudeste,11,0,32.78,0.0,Farmácia
2024-05-01,SKU-075,Sudeste,25,0,74.5,0.0,Farmácia
2024-06-01,SKU-075,Sudeste,32,0,95.36,0.0,Atacado
2024-07-01,SKU-075,Sudeste,20,0,59.6,0.0,Supermercado
2024-08-01,SKU-075,Sudeste,39,0,116.22,0.0,Farmácia
2024-09-01,SKU-075,Sudeste,9,0,26.82,0.0,Supermercado
2024-10-01,SKU-075,Sudeste,34,0,101.32,0.0,Supermercado
2024-11-01,SKU-075,Sudeste,23,0,68.54,0.0,Supermercado
2024-12-01,SKU-075,Sudeste,31,0,92.38,0.0,Atacado
2024-01-01,SKU-075,Centro-Oeste,7,0,20.86,0.0,Supermercado
2024-02-01,SKU-075,Centro-Oeste,28,0,83.44,0.0,Atacado
2024-03-01,SKU-075,Centro-Oeste,31,0,92.38,0.0,Farmácia
2024-04-01,SKU-075,Centro-Oeste,5,0,14.9,0.0,Atacado
2024-05-01,SKU-075,Centro-Oeste,39,0,116.22,0.0,Atacado
2024-06-01,SKU-075,Centro-Oeste,37,0,110.26,0.0,Farmácia
2024-07-01,SKU-075,Centro-Oeste,18,0,53.64,0.0,Atacado
2024-08-01,SKU-075,Centro-Oeste,19,0,56.62,0.0,Farmácia
2024-09-01,SKU-075,Centro-Oeste,32,0,95.36,0.0,Supermercado
2024-10-01,SKU-075,Centro-Oeste,8,0,23.84,0.0,Supermercado
2024-11-01,SKU-075,Centro-Oeste,36,0,107.28,0.0,Farmácia
2024-12-01,SKU-075,Centro-Oeste,37,0,110.26,0.0,Supermercado
2024-01-01,SKU-076,Sul,8,0,65.76,0.0,Supermercado
2024-02-01,SKU-076,Sul,24,0,197.28,0.0,Farmácia
2024-03-01,SKU-076,Sul,27,0,221.94,0.0,Atacado
2024-04-01,SKU-076,Sul,17,0,139.74,0.0,Supermercado
2024-05-01,SKU-076,Sul,20,0,164.4,0.0,Atacado
2024-06-01,SKU-076,Sul,39,0,320.58,0.0,Farmácia
2024-07-01,SKU-076,Sul,14,0,115.08,0.0,Atacado
2024-08-01,SKU-076,Sul,24,0,197.28,0.0,Farmácia
2024-09-01,SKU-076,Sul,28,0,230.16,0.0,Atacado
2024-10-01,SKU-076,Sul,22,0,180.84,0.0,Farmácia
2024-11-01,SKU-076,Sul,33,0,271.26,0.0,Supermercado
2024-12-01,SKU-076,Sul,26,0,213.72,0.0,Farmácia
2024-01-01,SKU-076,Sudeste,25,0,205.5,0.0,Farmácia
2024-02-01,SKU-076,Sudeste,35,0,287.7,0.0,Supermercado
2024-03-01,SKU-076,Sudeste,13,0,106.86,0.0,Atacado
2024-04-01,SKU-076,Sudeste,17,0,139.74,0.0,Supermercado
2024-05-01,SKU-076,Sudeste,39,0,320.58,0.0,Atacado
2024-06-01,SKU-076,Sudeste,17,0,139.74,0.0,Farmácia
2024-07-01,SKU-076,Sudeste,22,0,180.84,0.0,Farmácia
2024-08-01,SKU-076,Sudeste,14,0,115.08,0.0,Atacado
2024-09-01,SKU-076,Sudeste,10,0,82.2,0.0,Supermercado
2024-10-01,SKU-076,Sudeste,12,0,98.64,0.0,Supermercado
2024-11-01,SKU-076,Sudeste,38,0,312.36,0.0,Atacado
2024-12-01,SKU-076,Sudeste,29,0,238.38,0.0,Atacado
2024-01-01,SKU-076,Centro-Oeste,37,0,304.14,0.0,Farmácia
2024-02-01,SKU-076,Centro-Oeste,29,0,238.38,0.0,Atacado
2024-03-01,SKU-076,Centro-Oeste,34,0,279.48,0.0,Atacado
2024-04-01,SKU-076,Centro-Oeste,21,0,172.62,0.0,Atacado
2024-05-01,SKU-076,Centro-Oeste,31,0,254.82,0.0,Supermercado
2024-06-01,SKU-076,Centro-Oeste,16,0,131.52,0.0,Atacado
2024-07-01,SKU-076,Centro-Oeste,35,0,287.7,0.0,Farmácia
2024-08-01,SKU-076,Centro-Oeste,18,0,147.96,0.0,Farmácia
2024-09-01,SKU-076,Centro-Oeste,40,0,328.8,0.0,Atacado
2024-10-01,SKU-076,Centro-Oeste,22,0,180.84,0.0,Supermercado
2024-11-01,SKU-076,Centro-Oeste,40,0,328.8,0.0,Supermercado
2024-12-01,SKU-076,Centro-Oeste,16,0,131.52,0.0,Supermercado
2024-01-01,SKU-077,Sul,38,0,499.32,0.0,Supermercado
2024-02-01,SKU-077,Sul,17,0,223.38,0.0,Farmácia
2024-03-01,SKU-077,Sul,14,0,183.96,0.0,Farmácia
2024-04-01,SKU-077,Sul,22,0,289.08,0.0,Farmácia
2024-05-01,SKU-077,Sul,16,0,210.24,0.0,Farmácia
2024-06-01,SKU-077,Sul,19,0,249.66,0.0,Atacado
2024-07-01,SKU-077,Sul,37,0,486.18,0.0,Farmácia
2024-08-01,SKU-077,Sul,5,0,65.7,0.0,Atacado
2024-09-01,SKU-077,Sul,16,0,210.24,0.0,Supermercado
2024-10-01,SKU-077,Sul,20,0,262.8,0.0,Supermercado
2024-11-01,SKU-077,Sul,21,0,275.94,0.0,Atacado
2024-12-01,SKU-077,Sul,11,0,144.54,0.0,Atacado
2024-01-01,SKU-077,Sudeste,28,0,367.92,0.0,Atacado
2024-02-01,SKU-077,Sudeste,26,0,341.64,0.0,Supermercado
2024-03-01,SKU-077,Sudeste,22,0,289.08,0.0,Supermercado
2024-04-01,SKU-077,Sudeste,39,0,512.46,0.0,Farmácia
2024-05-01,SKU-077,Sudeste,15,0,197.1,0.0,Atacado
2024-06-01,SKU-077,Sudeste,39,0,512.46,0.0,Supermercado
2024-07-01,SKU-077,Sudeste,20,0,262.8,0.0,Atacado
2024-08-01,SKU-077,Sudeste,21,0,275.94,0.0,Farmácia
2024-09-01,SKU-077,Sudeste,8,0,105.12,0.0,Farmácia
2024-10-01,SKU-077,Sudeste,27,0,354.78,0.0,Farmácia
2024-11-01,SKU-077,Sudeste,19,0,249.66,0.0,Supermercado
2024-12-01,SKU-077,Sudeste,17,0,223.38,0.0,Farmácia
2024-01-01,SKU-077,Centro-Oeste,37,0,486.18,0.0,Farmácia
2024-02-01,SKU-077,Centro-Oeste,32,0,420.48,0.0,Farmácia
2024-03-01,SKU-077,Centro-Oeste,17,0,223.38,0.0,Supermercado
2024-04-01,SKU-077,Centro-Oeste,24,0,315.36,0.0,Supermercado
2024-05-01,SKU-077,Centro-Oeste,5,0,65.7,0.0,Atacado
2024-06-01,SKU-077,Centro-Oeste,33,0,433.62,0.0,Supermercado
2024-07-01,SKU-077,Centro-Oeste,39,0,512.46,0.0,Atacado
2024-08-01,SKU-077,Centro-Oeste,28,0,367.92,0.0,Supermercado
2024-09-01,SKU-077,Centro-Oeste,11,0,144.54,0.0,Supermercado
2024-10-01,SKU-077,Centro-Oeste,37,0,486.18,0.0,Supermercado
2024-11-01,SKU-077,Centro-Oeste,32,0,420.48,0.0,Atacado
2024-12-01,SKU-077,Centro-Oeste,13,0,170.82,0.0,Atacado
2024-01-01,SKU-078,Sul,17,0,149.43,0.0,Farmácia
2024-02-01,SKU-078,Sul,28,0,246.12,0.0,Farmácia
2024-03-01,SKU-078,Sul,38,0,334.02,0.0,Farmácia
2024-04-01,SKU-078,Sul,16,0,140.64,0.0,Supermercado
2024-05-01,SKU-078,Sul,31,0,272.49,0.0,Atacado
2024-06-01,SKU-078,Sul,25,0,219.75,0.0,Atacado
2024-07-01,SKU-078,Sul,23,0,202.17,0.0,Supermercado
2024-08-01,SKU-078,Sul,18,0,158.22,0.0,Atacado
2024-09-01,SKU-078,Sul,33,0,290.07,0.0,Supermercado
2024-10-01,SKU-078,Sul,8,0,70.32,0.0,Supermercado
2024-11-01,SKU-078,Sul,38,0,334.02,0.0,Atacado
2024-12-01,SKU-078,Sul,16,0,140.64,0.0,Atacado
2024-01-01,SKU-078,Sudeste,6,0,52.74,0.0,Farmácia
2024-02-01,SKU-078,Sudeste,15,0,131.85,0.0,Atacado
2024-03-01,SKU-078,Sudeste,39,0,342.81,0.0,Supermercado
2024-04-01,SKU-078,Sudeste,16,0,140.64,0.0,Supermercado
2024-05-01,SKU-078,Sudeste,23,0,202.17,0.0,Atacado
2024-06-01,SKU-078,Sudeste,34,0,298.86,0.0,Supermercado
2024-07-01,SKU-078,Sudeste,18,0,158.22,0.0,Atacado
2024-08-01,SKU-078,Sudeste,18,0,158.22,0.0,Supermercado
2024-09-01,SKU-078,Sudeste,30,0,263.7,0.0,Farmácia
2024-10-01,SKU-078,Sudeste,20,0,175.8,0.0,Farmácia
2024-11-01,SKU-078,Sudeste,40,0,351.6,0.0,Farmácia
2024-12-01,SKU-078,Sudeste,29,0,254.91,0.0,Supermercado
2024-01-01,SKU-078,Centro-Oeste,11,0,96.69,0.0,Farmácia
2024-02-01,SKU-078,Centro-Oeste,15,0,131.85,0.0,Supermercado
2024-03-01,SKU-078,Centro-Oeste,30,0,263.7,0.0,Atacado
2024-04-01,SKU-078,Centro-Oeste,37,0,325.23,0.0,Farmácia
2024-05-01,SKU-078,Centro-Oeste,20,0,175.8,0.0,Farmácia
2024-06-01,SKU-078,Centro-Oeste,30,0,263.7,0.0,Farmácia
2024-07-01,SKU-078,Centro-Oeste,8,0,70.32,0.0,Supermercado
2024-08-01,SKU-078,Centro-Oeste,23,0,202.17,0.0,Atacado
2024-09-01,SKU-078,Centro-Oeste,36,0,316.44,0.0,Atacado
2024-10-01,SKU-078,Centro-Oeste,10,0,87.9,0.0,Supermercado
2024-11-01,SKU-078,Centro-Oeste,10,0,87.9,0.0,Atacado
2024-12-01,SKU-078,Centro-Oeste,20,0,175.8,0.0,Supermercado
2024-01-01,SKU-079,Sul,19,0,265.62,0.0,Supermercado
2024-02-01,SKU-079,Sul,7,0,97.86,0.0,Atacado
2024-03-01,SKU-079,Sul,11,0,153.78,0.0,Farmácia
2024-04-01,SKU-079,Sul,11,0,153.78,0.0,Farmácia
2024-05-01,SKU-079,Sul,31,0,433.38,0.0,Supermercado
2024-06-01,SKU-079,Sul,29,0,405.42,0.0,Farmácia
2024-07-01,SKU-079,Sul,16,0,223.68,0.0,Supermercado
2024-08-01,SKU-079,Sul,38,0,531.24,0.0,Farmácia
2024-09-01,SKU-079,Sul,28,0,391.44,0.0,Supermercado
2024-10-01,SKU-079,Sul,24,0,335.52,0.0,Supermercado
2024-11-01,SKU-079,Sul,23,0,321.54,0.0,Farmácia
2024-12-01,SKU-079,Sul,39,0,545.22,0.0,Farmácia
2024-01-01,SKU-079,Sudeste,26,0,363.48,0.0,Atacado
2024-02-01,SKU-079,Sudeste,29,0,405.42,0.0,Supermercado
2024-03-01,SKU-079,Sudeste,15,0,209.7,0.0,Farmácia
2024-04-01,SKU-079,Sudeste,27,0,377.46,0.0,Atacado
2024-05-01,SKU-079,Sudeste,11,0,153.78,0.0,Farmácia
2024-06-01,SKU-079,Sudeste,5,0,69.9,0.0,Atacado
2024-07-01,SKU-079,Sudeste,24,0,335.52,0.0,Atacado
2024-08-01,SKU-079,Sudeste,32,0,447.36,0.0,Atacado
2024-09-01,SKU-079,Sudeste,7,0,97.86,0.0,Farmácia
2024-10-01,SKU-079,Sudeste,31,0,433.38,0.0,Supermercado
2024-11-01,SKU-079,Sudeste,7,0,97.86,0.0,Atacado
2024-12-01,SKU-079,Sudeste,8,0,111.84,0.0,Atacado
2024-01-01,SKU-079,Centro-Oeste,29,0,405.42,0.0,Farmácia
2024-02-01,SKU-079,Centro-Oeste,23,0,321.54,0.0,Farmácia
2024-03-01,SKU-079,Centro-Oeste,6,0,83.88,0.0,Supermercado
2024-04-01,SKU-079,Centro-Oeste,11,0,153.78,0.0,Atacado
2024-05-01,SKU-079,Centro-Oeste,21,0,293.58,0.0,Supermercado
2024-06-01,SKU-079,Centro-Oeste,26,0,363.48,0.0,Atacado
2024-07-01,SKU-079,Centro-Oeste,37,0,517.26,0.0,Farmácia
2024-08-01,SKU-079,Centro-Oeste,11,0,153.78,0.0,Atacado
2024-09-01,SKU-079,Centro-Oeste,29,0,405.42,0.0,Atacado
2024-10-01,SKU-079,Centro-Oeste,24,0,335.52,0.0,Farmácia
2024-11-01,SKU-079,Centro-Oeste,9,0,125.82,0.0,Supermercado
2024-12-01,SKU-079,Centro-Oeste,31,0,433.38,0.0,Farmácia
2024-01-01,SKU-080,Sul,36,0,380.16,0.0,Supermercado
2024-02-01,SKU-080,Sul,39,0,411.84,0.0,Atacado
2024-03-01,SKU-080,Sul,25,0,264.0,0.0,Supermercado
2024-04-01,SKU-080,Sul,19,0,200.64,0.0,Supermercado
2024-05-01,SKU-080,Sul,9,0,95.04,0.0,Farmácia
2024-06-01,SKU-080,Sul,27,0,285.12,0.0,Supermercado
2024-07-01,SKU-080,Sul,16,0,168.96,0.0,Farmácia
2024-08-01,SKU-080,Sul,22,0,232.32,0.0,Atacado
2024-09-01,SKU-080,Sul,18,0,190.08,0.0,Farmácia
2024-10-01,SKU-080,Sul,17,0,179.52,0.0,Atacado
2024-11-01,SKU-080,Sul,22,0,232.32,0.0,Supermercado
2024-12-01,SKU-080,Sul,21,0,221.76,0.0,Atacado
2024-01-01,SKU-080,Sudeste,34,0,359.04,0.0,Farmácia
2024-02-01,SKU-080,Sudeste,9,0,95.04,0.0,Farmácia
2024-03-01,SKU-080,Sudeste,5,0,52.8,0.0,Atacado
2024-04-01,SKU-080,Sudeste,34,0,359.04,0.0,Atacado
2024-05-01,SKU-080,Sudeste,38,0,401.28,0.0,Farmácia
2024-06-01,SKU-080,Sudeste,6,0,63.36,0.0,Supermercado
2024-07-01,SKU-080,Sudeste,20,0,211.2,0.0,Farmácia
2024-08-01,SKU-080,Sudeste,6,0,63.36,0.0,Atacado
2024-09-01,SKU-080,Sudeste,6,0,63.36,0.0,Supermercado
2024-10-01,SKU-080,Sudeste,32,0,337.92,0.0,Supermercado
2024-11-01,SKU-080,Sudeste,11,0,116.16,0.0,Supermercado
2024-12-01,SKU-080,Sudeste,39,0,411.84,0.0,Supermercado
2024-01-01,SKU-080,Centro-Oeste,19,0,200.64,0.0,Supermercado
2024-02-01,SKU-080,Centro-Oeste,17,0,179.52,0.0,Farmácia
2024-03-01,SKU-080,Centro-Oeste,36,0,380.16,0.0,Farmácia
2024-04-01,SKU-080,Centro-Oeste,21,0,221.76,0.0,Farmácia
2024-05-01,SKU-080,Centro-Oeste,25,0,264.0,0.0,Supermercado
2024-06-01,SKU-080,Centro-Oeste,21,0,221.76,0.0,Supermercado
2024-07-01,SKU-080,Centro-Oeste,9,0,95.04,0.0,Atacado
2024-08-01,SKU-080,Centro-Oeste,40,0,422.4,0.0,Farmácia
2024-09-01,SKU-080,Centro-Oeste,15,0,158.4,0.0,Atacado
2024-10-01,SKU-080,Centro-Oeste,16,0,168.96,0.0,Supermercado
2024-11-01,SKU-080,Centro-Oeste,5,0,52.8,0.0,Farmácia
2024-12-01,SKU-080,Centro-Oeste,37,0,390.72,0.0,Farmácia
2024-01-01,SKU-081,Sul,40,0,674.8,0.0,Atacado
2024-02-01,SKU-081,Sul,27,0,455.49,0.0,Farmácia
2024-03-01,SKU-081,Sul,16,0,269.92,0.0,Atacado
2024-04-01,SKU-081,Sul,37,0,624.19,0.0,Farmácia
2024-05-01,SKU-081,Sul,27,0,455.49,0.0,Atacado
2024-06-01,SKU-081,Sul,12,0,202.44,0.0,Farmácia
2024-07-01,SKU-081,Sul,30,0,506.1,0.0,Supermercado
2024-08-01,SKU-081,Sul,5,0,84.35,0.0,Atacado
2024-09-01,SKU-081,Sul,15,0,253.05,0.0,Farmácia
2024-10-01,SKU-081,Sul,32,0,539.84,0.0,Supermercado
2024-11-01,SKU-081,Sul,26,0,438.62,0.0,Farmácia
2024-12-01,SKU-081,Sul,25,0,421.75,0.0,Farmácia
2024-01-01,SKU-081,Sudeste,35,0,590.45,0.0,Farmácia
2024-02-01,SKU-081,Sudeste,19,0,320.53,0.0,Atacado
2024-03-01,SKU-081,Sudeste,13,0,219.31,0.0,Atacado
2024-04-01,SKU-081,Sudeste,9,0,151.83,0.0,Supermercado
2024-05-01,SKU-081,Sudeste,23,0,388.01,0.0,Farmácia
2024-06-01,SKU-081,Sudeste,8,0,134.96,0.0,Farmácia
2024-07-01,SKU-081,Sudeste,15,0,253.05,0.0,Farmácia
2024-08-01,SKU-081,Sudeste,7,0,118.09,0.0,Supermercado
2024-09-01,SKU-081,Sudeste,15,0,253.05,0.0,Atacado
2024-10-01,SKU-081,Sudeste,21,0,354.27,0.0,Supermercado
2024-11-01,SKU-081,Sudeste,30,0,506.1,0.0,Atacado
2024-12-01,SKU-081,Sudeste,20,0,337.4,0.0,Farmácia
2024-01-01,SKU-081,Centro-Oeste,19,0,320.53,0.0,Atacado
2024-02-01,SKU-081,Centro-Oeste,23,0,388.01,0.0,Atacado
2024-03-01,SKU-081,Centro-Oeste,8,0,134.96,0.0,Supermercado
2024-04-01,SKU-081,Centro-Oeste,19,0,320.53,0.0,Atacado
2024-05-01,SKU-081,Centro-Oeste,30,0,506.1,0.0,Supermercado
2024-06-01,SKU-081,Centro-Oeste,21,0,354.27,0.0,Supermercado
2024-07-01,SKU-081,Centro-Oeste,22,0,371.14,0.0,Farmácia
2024-08-01,SKU-081,Centro-Oeste,40,0,674.8,0.0,Farmácia
2024-09-01,SKU-081,Centro-Oeste,38,0,641.06,0.0,Supermercado
2024-10-01,SKU-081,Centro-Oeste,17,0,286.79,0.0,Farmácia
2024-11-01,SKU-081,Centro-Oeste,6,0,101.22,0.0,Farmácia
2024-12-01,SKU-081,Centro-Oeste,31,0,522.97,0.0,Atacado
2024-01-01,SKU-082,Sul,21,0,306.39,0.0,Atacado
2024-02-01,SKU-082,Sul,23,0,335.57,0.0,Farmácia
2024-03-01,SKU-082,Sul,31,0,452.29,0.0,Atacado
2024-04-01,SKU-082,Sul,20,0,291.8,0.0,Atacado
2024-05-01,SKU-082,Sul,7,0,102.13,0.0,Farmácia
2024-06-01,SKU-082,Sul,25,0,364.75,0.0,Atacado
2024-07-01,SKU-082,Sul,26,0,379.34,0.0,Farmácia
2024-08-01,SKU-082,Sul,22,0,320.98,0.0,Farmácia
2024-09-01,SKU-082,Sul,37,0,539.83,0.0,Atacado
2024-10-01,SKU-082,Sul,11,0,160.49,0.0,Supermercado
2024-11-01,SKU-082,Sul,6,0,87.54,0.0,Supermercado
2024-12-01,SKU-082,Sul,12,0,175.08,0.0,Supermercado
2024-01-01,SKU-082,Sudeste,13,0,189.67,0.0,Atacado
2024-02-01,SKU-082,Sudeste,34,0,496.06,0.0,Farmácia
2024-03-01,SKU-082,Sudeste,15,0,218.85,0.0,Supermercado
2024-04-01,SKU-082,Sudeste,8,0,116.72,0.0,Farmácia
2024-05-01,SKU-082,Sudeste,8,0,116.72,0.0,Atacado
2024-06-01,SKU-082,Sudeste,21,0,306.39,0.0,Supermercado
2024-07-01,SKU-082,Sudeste,21,0,306.39,0.0,Supermercado
2024-08-01,SKU-082,Sudeste,19,0,277.21,0.0,Supermercado
2024-09-01,SKU-082,Sudeste,11,0,160.49,0.0,Atacado
2024-10-01,SKU-082,Sudeste,9,0,131.31,0.0,Atacado
2024-11-01,SKU-082,Sudeste,12,0,175.08,0.0,Supermercado
2024-12-01,SKU-082,Sudeste,21,0,306.39,0.0,Supermercado
2024-01-01,SKU-082,Centro-Oeste,5,0,72.95,0.0,Atacado
2024-02-01,SKU-082,Centro-Oeste,17,0,248.03,0.0,Farmácia
2024-03-01,SKU-082,Centro-Oeste,21,0,306.39,0.0,Atacado
2024-04-01,SKU-082,Centro-Oeste,30,0,437.7,0.0,Supermercado
2024-05-01,SKU-082,Centro-Oeste,37,0,539.83,0.0,Atacado
2024-06-01,SKU-082,Centro-Oeste,22,0,320.98,0.0,Atacado
2024-07-01,SKU-082,Centro-Oeste,30,0,437.7,0.0,Atacado
2024-08-01,SKU-082,Centro-Oeste,36,0,525.24,0.0,Supermercado
2024-09-01,SKU-082,Centro-Oeste,35,0,510.65,0.0,Farmácia
2024-10-01,SKU-082,Centro-Oeste,22,0,320.98,0.0,Supermercado
2024-11-01,SKU-082,Centro-Oeste,29,0,423.11,0.0,Atacado
2024-12-01,SKU-082,Centro-Oeste,29,0,423.11,0.0,Supermercado
2024-01-01,SKU-083,Sul,33,0,262.68,0.0,Farmácia
2024-02-01,SKU-083,Sul,19,0,151.24,0.0,Farmácia
2024-03-01,SKU-083,Sul,29,0,230.84,0.0,Supermercado
2024-04-01,SKU-083,Sul,8,0,63.68,0.0,Atacado
2024-05-01,SKU-083,Sul,35,0,278.6,0.0,Supermercado
2024-06-01,SKU-083,Sul,11,0,87.56,0.0,Supermercado
2024-07-01,SKU-083,Sul,5,0,39.8,0.0,Farmácia
2024-08-01,SKU-083,Sul,11,0,87.56,0.0,Atacado
2024-09-01,SKU-083,Sul,5,0,39.8,0.0,Atacado
2024-10-01,SKU-083,Sul,32,0,254.72,0.0,Farmácia
2024-11-01,SKU-083,Sul,18,0,143.28,0.0,Atacado
2024-12-01,SKU-083,Sul,14,0,111.44,0.0,Atacado
2024-01-01,SKU-083,Sudeste,13,0,103.48,0.0,Supermercado
2024-02-01,SKU-083,Sudeste,23,0,183.08,0.0,Atacado
2024-03-01,SKU-083,Sudeste,24,0,191.04,0.0,Farmácia
2024-04-01,SKU-083,Sudeste,20,0,159.2,0.0,Farmácia
2024-05-01,SKU-083,Sudeste,12,0,95.52,0.0,Supermercado
2024-06-01,SKU-083,Sudeste,6,0,47.76,0.0,Supermercado
2024-07-01,SKU-083,Sudeste,30,0,238.8,0.0,Farmácia
2024-08-01,SKU-083,Sudeste,26,0,206.96,0.0,Atacado
2024-09-01,SKU-083,Sudeste,33,0,262.68,0.0,Supermercado
2024-10-01,SKU-083,Sudeste,13,0,103.48,0.0,Supermercado
2024-11-01,SKU-083,Sudeste,32,0,254.72,0.0,Atacado
2024-12-01,SKU-083,Sudeste,40,0,318.4,0.0,Supermercado
2024-01-01,SKU-083,Centro-Oeste,40,0,318.4,0.0,Supermercado
2024-02-01,SKU-083,Centro-Oeste,18,0,143.28,0.0,Farmácia
2024-03-01,SKU-083,Centro-Oeste,11,0,87.56,0.0,Atacado
2024-04-01,SKU-083,Centro-Oeste,17,0,135.32,0.0,Supermercado
2024-05-01,SKU-083,Centro-Oeste,35,0,278.6,0.0,Supermercado
2024-06-01,SKU-083,Centro-Oeste,9,0,71.64,0.0,Atacado
2024-07-01,SKU-083,Centro-Oeste,25,0,199.0,0.0,Supermercado
2024-08-01,SKU-083,Centro-Oeste,21,0,167.16,0.0,Farmácia
2024-09-01,SKU-083,Centro-Oeste,40,0,318.4,0.0,Atacado
2024-10-01,SKU-083,Centro-Oeste,20,0,159.2,0.0,Farmácia
2024-11-01,SKU-083,Centro-Oeste,20,0,159.2,0.0,Supermercado
2024-12-01,SKU-083,Centro-Oeste,29,0,230.84,0.0,Supermercado
2024-01-01,SKU-084,Sul,15,0,204.3,0.0,Supermercado
2024-02-01,SKU-084,Sul,37,0,503.94,0.0,Atacado
2024-03-01,SKU-084,Sul,19,0,258.78,0.0,Farmácia
2024-04-01,SKU-084,Sul,18,0,245.16,0.0,Farmácia
2024-05-01,SKU-084,Sul,27,0,367.74,0.0,Atacado
2024-06-01,SKU-084,Sul,28,0,381.36,0.0,Farmácia
2024-07-01,SKU-084,Sul,30,0,408.6,0.0,Farmácia
2024-08-01,SKU-084,Sul,38,0,517.56,0.0,Farmácia
2024-09-01,SKU-084,Sul,39,0,531.18,0.0,Atacado
2024-10-01,SKU-084,Sul,17,0,231.54,0.0,Supermercado
2024-11-01,SKU-084,Sul,40,0,544.8,0.0,Farmácia
2024-12-01,SKU-084,Sul,20,0,272.4,0.0,Supermercado
2024-01-01,SKU-084,Sudeste,6,0,81.72,0.0,Supermercado
2024-02-01,SKU-084,Sudeste,10,0,136.2,0.0,Farmácia
2024-03-01,SKU-084,Sudeste,36,0,490.32,0.0,Supermercado
2024-04-01,SKU-084,Sudeste,24,0,326.88,0.0,Atacado
2024-05-01,SKU-084,Sudeste,26,0,354.12,0.0,Supermercado
2024-06-01,SKU-084,Sudeste,36,0,490.32,0.0,Supermercado
2024-07-01,SKU-084,Sudeste,33,0,449.46,0.0,Farmácia
2024-08-01,SKU-084,Sudeste,7,0,95.34,0.0,Supermercado
2024-09-01,SKU-084,Sudeste,7,0,95.34,0.0,Supermercado
2024-10-01,SKU-084,Sudeste,31,0,422.22,0.0,Atacado
2024-11-01,SKU-084,Sudeste,39,0,531.18,0.0,Supermercado
2024-12-01,SKU-084,Sudeste,24,0,326.88,0.0,Farmácia
2024-01-01,SKU-084,Centro-Oeste,29,0,394.98,0.0,Supermercado
